,country,purpose,favact,favplace1,favplace2,favplace3,sitem1,sitem2,sitem3,splace1,splace2,splace3,expense,sex,age,year
319,태국,쇼핑,쇼핑,명동,이태원,강남역,신발류,의류,시계,백화점,명동,"할인점 (이마트, 홈플러스 등)",1545.0,female,21-30,2014
320,태국,쇼핑,쇼핑,명동,이태원,동대문시장,피혁제품,신발류,시계,백화점,명동,소규모상점,1700.0,female,21-30,2014
328,태국,"여가, 위락, 개별휴가",쇼핑,에버랜드/ 캐리비안베이,명동,남산/ N 서울타워,신발류,의류,"향수, 화장품",백화점,명동,"할인점 (이마트, 홈플러스 등)",248.0,female,21-30,2014
329,태국,"여가, 위락, 개별휴가",식도락관광,춘천 (남이섬),남산/ N 서울타워,인사동,신발류,"향수, 화장품","음반, DVD",시내면세점,명동,인사동,186.0,female,21-30,2014
330,태국,"여가, 위락, 개별휴가",전통문화체험,동대문시장,에버랜드/ 캐리비안베이,남대문시장,신발류,"향수, 화장품",김치,시내면세점,동대문시장,명동,430.0,female,31-40,2014
331,태국,"여가, 위락, 개별휴가",고궁/ 역사 유적지 방문,남산/ N 서울타워,에버랜드/ 캐리비안베이,코엑스,"향수, 화장품",김치,주류,시내면세점,동대문시장,명동,1545.0,female,31-40,2014
333,태국,"여가, 위락, 개별휴가",의료관광,남대문시장,강남역,남산/ N 서울타워,피혁제품,"인삼, 한약재",김치,한국내 공항면세점,,,5253.0,female,31-40,2014
334,태국,쇼핑,식도락관광,남대문시장,고궁,한옥마을 (남산),"향수, 화장품",보석/ 악세서리,"인삼, 한약재",남대문시장,동대문시장,명동,430.0,female,31-40,2014
337,태국,쇼핑,쇼핑,인사동,동대문시장,한강/ 유람선,의류,"향수, 화장품",식료품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",1236.0,female,31-40,2014
338,태국,"여가, 위락, 개별휴가",고궁/ 역사 유적지 방문,동대문시장,명동,강남역,의류,"향수, 화장품",,시내면세점,백화점,남대문시장,1267.0,female,31-40,2014
339,태국,쇼핑,"휴양, 휴식",고궁,인사동,월미도/ 차이나타운/ 개항장/ 연안부두,의류,"향수, 화장품",식료품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",927.0,female,31-40,2014
340,태국,쇼핑,쇼핑,고궁,이태원,강남역,의류,"향수, 화장품",식료품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",1391.0,female,21-30,2014
344,태국,"여가, 위락, 개별휴가",쇼핑,북촌/ 삼청동,고궁,인사동,신발류,의류,"향수, 화장품",백화점,인사동,소규모상점,1545.0,female,31-40,2014
345,태국,"여가, 위락, 개별휴가",쇼핑,고궁,춘천 (남이섬),여의도 (63빌딩),"향수, 화장품",시계,"서적, 잡지, 문구류",백화점,명동,"할인점 (이마트, 홈플러스 등)",835.0,female,21-30,2014
346,태국,"여가, 위락, 개별휴가",쇼핑,동대문시장,여의도 (63빌딩),춘천 (남이섬),신발류,의류,담배,백화점,인사동,,773.0,female,21-30,2014
347,태국,쇼핑,쇼핑,고궁,잠실 (롯데월드),명동,"실크, 섬유류",신발류,"향수, 화장품",한국내 공항면세점,백화점,명동,1237.0,female,21-30,2014
348,태국,"여가, 위락, 개별휴가",쇼핑,잠실 (롯데월드),고궁,명동,신발류,의류,"향수, 화장품",백화점,이태원시장,명동,2472.0,female,31-40,2014
349,태국,쇼핑,쇼핑,남산/ N 서울타워,남대문시장,고궁,의류,"향수, 화장품",식료품,백화점,남대문시장,명동,401.0,female,21-30,2014
351,태국,"친구, 친지 방문",쇼핑,이태원,신촌/ 홍대주변,고궁,의류,"향수, 화장품",식료품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",618.0,female,21-30,2014
352,태국,"여가, 위락, 개별휴가",쇼핑,동대문시장,남대문시장,한강/ 유람선,의류,"향수, 화장품","인삼, 한약재",한국내 공항면세점,백화점,남대문시장,972.0,female,21-30,2014
360,태국,"여가, 위락, 개별휴가",쇼핑,고궁,명동,춘천 (남이섬),신발류,"향수, 화장품",담배,백화점,명동,"할인점 (이마트, 홈플러스 등)",1546.0,female,21-30,2014
361,태국,"친구, 친지 방문",자연경관 감상,명동,가로수길,남산/ N 서울타워,신발류,의류,시계,백화점,남대문시장,소규모상점,194.0,female,21-30,2014
362,태국,"여가, 위락, 개별휴가",쇼핑,에버랜드/ 캐리비안베이,인사동,명동,신발류,"인삼, 한약재",담배,한국내 공항면세점,동대문시장,명동,340.0,female,31-40,2014
365,태국,"여가, 위락, 개별휴가",쇼핑,박물관 (기념관),춘천 (남이섬),,"향수, 화장품",김치,"인형, 장남감, 게임기",한국내 공항면세점,시내면세점,,866.0,female,21-30,2014
367,태국,"여가, 위락, 개별휴가",쇼핑,한옥마을 (남산),춘천 (남이섬),박물관 (기념관),"향수, 화장품",시계,,백화점,명동,"할인점 (이마트, 홈플러스 등)",1174.0,female,21-30,2014
371,태국,"여가, 위락, 개별휴가",쇼핑,인사동,한강/ 유람선,고궁,신발류,"향수, 화장품",식료품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",1546.0,female,31-40,2014
372,태국,쇼핑,쇼핑,인사동,고궁,춘천 (남이섬),의류,"향수, 화장품",식료품,백화점,인사동,소규모상점,1699.0,female,31-40,2014
377,태국,쇼핑,쇼핑,남대문시장,동대문시장,고궁,"향수, 화장품","인삼, 한약재",김치,동대문시장,명동,"할인점 (이마트, 홈플러스 등)",3090.0,female,21-30,2014
379,태국,"여가, 위락, 개별휴가",쇼핑,인사동,명동,한강/ 유람선,의류,"향수, 화장품",주류,한국내 공항면세점,백화점,소규모상점,1236.0,female,21-30,2014
382,태국,쇼핑,쇼핑,남산/ N 서울타워,고궁,,신발류,의류,"향수, 화장품",한국내 공항면세점,백화점,"할인점 (이마트, 홈플러스 등)",2163.0,female,21-30,2014
383,태국,"여가, 위락, 개별휴가",쇼핑,명동,춘천 (남이섬),에버랜드/ 캐리비안베이,의류,"향수, 화장품",시계,한국내 공항면세점,백화점,소규모상점,2472.0,female,21-30,2014
384,태국,쇼핑,쇼핑,고궁,인사동,명동,신발류,의류,"향수, 화장품",한국내 공항면세점,백화점,소규모상점,1422.0,female,21-30,2014
386,태국,쇼핑,쇼핑,고궁,명동,이태원,신발류,의류,"향수, 화장품",백화점,명동,"할인점 (이마트, 홈플러스 등)",2471.0,female,21-30,2014
389,태국,사업 또는 전문 활동,쇼핑,박물관 (기념관),명동,기타,신발류,"향수, 화장품","인삼, 한약재",남대문시장,동대문시장,이태원시장,568.0,female,31-40,2014
390,태국,"여가, 위락, 개별휴가",쇼핑,명동,남대문시장,이태원,신발류,"향수, 화장품",시계,백화점,이태원시장,명동,1023.0,female,31-40,2014
394,태국,"여가, 위락, 개별휴가",고궁/ 역사 유적지 방문,고궁,명동,동대문시장,신발류,"향수, 화장품",,남대문시장,동대문시장,인사동,3038.0,female,31-40,2014
396,태국,"여가, 위락, 개별휴가",쇼핑,이태원,청계천/ 광화문광장,남대문시장,피혁제품,신발류,시계,한국내 공항면세점,백화점,동대문시장,682.0,female,31-40,2014
402,태국,"여가, 위락, 개별휴가",쇼핑,이태원,잠실 (롯데월드),춘천 (남이섬),신발류,"향수, 화장품",식료품,한국내 공항면세점,명동,인사동,992.0,female,21-30,2014
405,태국,"여가, 위락, 개별휴가",쇼핑,한강/ 유람선,신촌/ 홍대주변,남산/ N 서울타워,신발류,"인삼, 한약재",,백화점,명동,,837.0,female,21-30,2014
409,태국,쇼핑,쇼핑,고궁,한강/ 유람선,인사동,피혁제품,의류,"향수, 화장품",백화점,명동,소규모상점,1550.0,female,31-40,2014
411,태국,"여가, 위락, 개별휴가",쇼핑,고궁,명동,인사동,피혁제품,신발류,"향수, 화장품",백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",930.0,female,31-40,2014
412,태국,"여가, 위락, 개별휴가",쇼핑,명동,신촌/ 홍대주변,여의도 (63빌딩),의류,"향수, 화장품",시계,백화점,명동,소규모상점,2170.0,female,21-30,2014
413,태국,"여가, 위락, 개별휴가",쇼핑,고궁,인사동,명동,의류,"향수, 화장품",시계,백화점,명동,소규모상점,1550.0,female,21-30,2014
415,태국,쇼핑,쇼핑,이태원,강남역,동대문시장,"향수, 화장품",,,남대문시장,동대문시장,명동,1860.0,female,31-40,2014
416,태국,"여가, 위락, 개별휴가",쇼핑,명동,춘천 (남이섬),이태원,의류,"향수, 화장품",시계,백화점,명동,소규모상점,2264.0,female,31-40,2014
418,태국,쇼핑,쇼핑,인사동,에버랜드/ 캐리비안베이,명동,신발류,의류,"향수, 화장품",백화점,소규모상점,,775.0,female,21-30,2014
420,태국,"여가, 위락, 개별휴가","휴양, 휴식",고궁,명동,남산/ N 서울타워,의류,"향수, 화장품",식료품,백화점,,,1240.0,female,31-40,2014
421,태국,쇼핑,쇼핑,인사동,명동,한강/ 유람선,신발류,의류,"향수, 화장품",백화점,명동,소규모상점,1550.0,female,21-30,2014
422,태국,"여가, 위락, 개별휴가",쇼핑,잠실 (롯데월드),명동,한강/ 유람선,"향수, 화장품",시계,"음반, DVD",백화점,명동,소규모상점,1426.0,female,31-40,2014
423,태국,"친구, 친지 방문",고궁/ 역사 유적지 방문,고궁,수원화성/ 화성행궁,무의도,의류,"향수, 화장품",식료품,백화점,명동,소규모상점,1550.0,female,31-40,2014
425,태국,"여가, 위락, 개별휴가",쇼핑,고궁,에버랜드/ 캐리비안베이,남산/ N 서울타워,의류,"향수, 화장품",식료품,백화점,명동,소규모상점,930.0,female,31-40,2014
426,태국,"여가, 위락, 개별휴가",쇼핑,고궁,인사동,코엑스,의류,"향수, 화장품",시계,백화점,소규모상점,,2170.0,female,31-40,2014
428,태국,"여가, 위락, 개별휴가",쇼핑,고궁,명동,남대문시장,의류,"향수, 화장품",식료품,백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",806.0,female,21-30,2014
431,태국,"여가, 위락, 개별휴가",쇼핑,춘천 (남이섬),동대문시장,월미도/ 차이나타운/ 개항장/ 연안부두,의류,"향수, 화장품",식료품,백화점,명동,,1240.0,female,31-40,2014
432,태국,쇼핑,쇼핑,에버랜드/ 캐리비안베이,동대문시장,남산/ N 서울타워,의류,"향수, 화장품",식료품,백화점,이태원시장,명동,930.0,female,31-40,2014
433,태국,"여가, 위락, 개별휴가",쇼핑,고궁,에버랜드/ 캐리비안베이,명동,의류,"향수, 화장품",식료품,백화점,명동,,1240.0,female,31-40,2014
436,태국,"여가, 위락, 개별휴가",쇼핑,고궁,남산/ N 서울타워,북촌/ 삼청동,의류,"향수, 화장품",식료품,소규모상점,,,1240.0,female,31-40,2014
437,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,춘천 (남이섬),잠실 (롯데월드),피혁제품,의류,"향수, 화장품",동대문시장,명동,,1704.0,female,21-30,2014
439,태국,"여가, 위락, 개별휴가",쇼핑,강남역,북촌/ 삼청동,명동,피혁제품,의류,"향수, 화장품",백화점,명동,,2418.0,female,21-30,2014
440,태국,"여가, 위락, 개별휴가",전통문화체험,남대문시장,동대문시장,,신발류,시계,,동대문시장,소규모상점,,213.0,female,21-30,2014
443,태국,"여가, 위락, 개별휴가","온천, 스파",명동,동대문시장,남대문시장,의류,"향수, 화장품","인삼, 한약재",남대문시장,동대문시장,명동,930.0,female,31-40,2014
444,태국,쇼핑,쇼핑,명동,,,"향수, 화장품",,,명동,,,345.0,female,21-30,2014
445,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,명동,청담동/ 압구정동,의류,"향수, 화장품",식료품,시내면세점,동대문시장,"할인점 (이마트, 홈플러스 등)",815.0,female,21-30,2014
447,태국,"여가, 위락, 개별휴가",식도락관광,남대문시장,명동,춘천 (남이섬),"향수, 화장품","인삼, 한약재",김치,한국내 공항면세점,명동,소규모상점,1252.0,female,21-30,2014
449,태국,"친구, 친지 방문",쇼핑,남대문시장,인사동,가로수길,의류,"향수, 화장품","인삼, 한약재",명동,소규모상점,"할인점 (이마트, 홈플러스 등)",157.0,female,31-40,2014
451,태국,쇼핑,쇼핑,청담동/ 압구정동,남대문시장,인사동,신발류,"향수, 화장품","음반, DVD",시내면세점,명동,소규모상점,1346.0,female,21-30,2014
453,태국,사업 또는 전문 활동,"미팅, 회의, 학술대회, 박람회 참가",인사동,신촌/ 홍대주변,북촌/ 삼청동,"음반, DVD","인형, 장남감, 게임기",스타관련상품,한국내 공항면세점,백화점,,1002.0,female,21-30,2014
454,태국,"여가, 위락, 개별휴가",쇼핑,코엑스,동대문시장,명동,의류,"향수, 화장품","인삼, 한약재",동대문시장,명동,"할인점 (이마트, 홈플러스 등)",1690.0,female,31-40,2014
459,태국,"여가, 위락, 개별휴가",자연경관 감상,남산/ N 서울타워,고궁,남대문시장,"인삼, 한약재",주류,담배,남대문시장,동대문시장,명동,1409.0,female,21-30,2014
461,태국,쇼핑,쇼핑,에버랜드/ 캐리비안베이,인사동,신촌/ 홍대주변,의류,"음반, DVD","인형, 장남감, 게임기",시내면세점,동대문시장,명동,4445.0,female,31-40,2014
462,태국,사업 또는 전문 활동,"미팅, 회의, 학술대회, 박람회 참가",기타,,,"향수, 화장품",식료품,"서적, 잡지, 문구류",백화점,소규모상점,"할인점 (이마트, 홈플러스 등)",376.0,female,31-40,2014
468,태국,"여가, 위락, 개별휴가",자연경관 감상,에버랜드/ 캐리비안베이,남산/ N 서울타워,박물관 (기념관),의류,김치,담배,동대문시장,이태원시장,명동,876.0,female,21-30,2014
469,태국,쇼핑,쇼핑,이태원,동대문시장,명동,의류,김치,식료품,한국내 공항면세점,남대문시장,명동,626.0,female,21-30,2014
476,태국,"여가, 위락, 개별휴가",테마파크,신촌/ 홍대주변,여의도 (63빌딩),동대문시장,의류,보석/ 악세서리,시계,백화점,명동,소규모상점,1158.0,female,31-40,2014
478,태국,"여가, 위락, 개별휴가",쇼핑,이태원,명동,잠실 (롯데월드),의류,"향수, 화장품","인형, 장남감, 게임기",이태원시장,명동,,1722.0,female,31-40,2014
480,태국,쇼핑,쇼핑,고궁,한강/ 유람선,,"향수, 화장품","인삼, 한약재",식료품,백화점,동대문시장,명동,2313.0,female,21-30,2014
486,태국,"여가, 위락, 개별휴가",쇼핑,남산/ N 서울타워,북촌/ 삼청동,가로수길,의류,"향수, 화장품","음반, DVD",명동,인사동,,2150.0,female,21-30,2014
487,태국,"여가, 위락, 개별휴가",쇼핑,고궁,청담동/ 압구정동,명동,피혁제품,신발류,김치,한국내 공항면세점,백화점,동대문시장,3381.0,female,21-30,2014
490,태국,"여가, 위락, 개별휴가",전통문화체험,에버랜드/ 캐리비안베이,고궁,남산/ N 서울타워,신발류,보석/ 악세서리,"인삼, 한약재",남대문시장,명동,"할인점 (이마트, 홈플러스 등)",1981.0,female,21-30,2014
493,태국,"여가, 위락, 개별휴가",자연경관 감상,수원화성/ 화성행궁,강남역,,의류,"향수, 화장품",,시내면세점,명동,,300.0,female,21-30,2014
494,태국,쇼핑,쇼핑,수원화성/ 화성행궁,고궁,박물관 (기념관),신발류,"향수, 화장품",시계,백화점,동대문시장,명동,267.0,female,21-30,2014
